Date,Product_ID,Quantity_Sold,Price,Promotion,Holiday,Month,Year,Week_of_year,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Std_7,Price_Change,Promotion_Holiday,Day_0,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6
2023-08-11,1,34,60.09205857,0,0,8,2023,32,15.0,4.0,30.0,10.503967504392484,39.11139135,0,False,False,False,False,True,False,False
2023-08-12,1,45,44.56383746,0,1,8,2023,32,24.0,43.0,33.0,11.460075625114042,-15.528221109999997,0,False,False,False,False,False,True,False
2023-08-13,1,47,77.81248996,1,0,8,2023,32,20.0,47.0,36.857142857142854,10.88467686595196,33.24865249999999,0,False,False,False,False,False,False,True
2023-08-14,1,18,14.32830794,0,1,8,2023,33,37.0,26.0,34.142857142857146,13.005493344846888,-63.48418201999999,0,True,False,False,False,False,False,False
2023-08-15,1,53,93.16969443,1,0,8,2023,33,22.0,32.0,38.57142857142857,13.451854182690953,78.84138649,0,False,True,False,False,False,False,False
2023-08-16,1,45,50.98448219,0,0,8,2023,33,49.0,19.0,38.0,13.012814197295393,-42.185212240000006,0,False,False,True,False,False,False,False
2023-08-17,1,46,23.63009697,0,0,8,2023,33,24.0,11.0,41.142857142857146,11.653734328940349,-27.35438522,0,False,False,False,True,False,False,False
2023-08-18,1,46,23.42267433,0,0,8,2023,33,34.0,43.0,42.857142857142854,11.305287427107842,-0.20742264000000077,0,False,False,False,False,True,False,False
2023-08-19,1,39,63.95150257,1,0,8,2023,33,45.0,43.0,42.0,11.343133018115655,40.52882824,0,False,False,False,False,False,True,False
2023-08-22,1,34,76.80641844,0,0,8,2023,34,47.0,24.0,40.142857142857146,11.45176218504629,12.85491587,0,False,True,False,False,False,False,False
2023-08-23,1,15,61.64792647,0,0,8,2023,34,18.0,39.0,39.714285714285715,12.432675841162578,-15.15849197,0,False,False,True,False,False,False,False
2023-08-24,1,22,35.73104804,0,0,8,2023,34,53.0,42.0,35.285714285714285,12.43267584116259,-25.916878430000004,0,False,False,False,True,False,False,False
2023-08-25,1,23,16.5461453,0,0,8,2023,34,45.0,46.0,32.142857142857146,12.348124978157212,-19.18490274,0,False,False,False,False,True,False,False
2023-08-27,1,54,21.48131571,0,0,8,2023,34,46.0,55.0,33.285714285714285,14.091537480751633,4.935170410000001,0,False,False,False,False,False,False,True
2023-08-30,1,14,61.49106673,0,0,8,2023,35,46.0,50.0,28.714285714285715,14.465064646868852,40.009751019999996,0,False,False,True,False,False,False,False
2023-09-01,1,17,28.85101926,0,0,9,2023,35,39.0,31.0,25.571428571428573,14.24613564979574,-32.64004747,0,False,False,False,False,True,False,False
2023-09-02,1,9,78.92727795,0,1,9,2023,35,34.0,49.0,22.0,14.899664425751354,50.07625869,0,False,False,False,False,False,True,False
2023-09-03,1,37,38.52483596,1,0,9,2023,35,15.0,44.0,25.142857142857142,15.485784571971934,-40.40244199000001,0,False,False,False,False,False,False,True
2023-09-08,1,45,30.97655307,0,0,9,2023,36,22.0,12.0,28.428571428571427,17.06709448868536,-7.548282889999996,0,False,False,False,False,True,False,False
2023-09-10,1,37,28.38178957,0,0,9,2023,36,23.0,26.0,30.428571428571427,17.14503954362254,-2.5947635000000027,0,False,False,False,False,False,False,True
2023-09-14,1,40,87.53011174,1,0,9,2023,37,54.0,42.0,28.428571428571427,14.55858444191539,59.14832217,0,False,False,False,True,False,False,False
2023-09-16,1,7,77.90832243,0,0,9,2023,37,14.0,40.0,27.428571428571427,15.893994073833284,-9.621789309999997,0,False,False,False,False,False,True,False
2023-09-17,1,49,55.73275468,0,0,9,2023,37,17.0,49.0,32.0,16.96073897761139,-22.17556775,0,False,False,False,False,False,False,True
2023-09-21,1,7,45.75443256,0,0,9,2023,38,9.0,15.0,31.714285714285715,17.42330131092923,-9.978322120000001,0,False,False,False,True,False,False,False
2023-09-23,1,30,36.93088039,0,0,9,2023,38,37.0,24.0,30.714285714285715,17.269571368105662,-8.82355217,0,False,False,False,False,False,True,False
2023-09-24,1,19,74.36125178,1,0,9,2023,38,45.0,20.0,27.0,16.462077633154326,37.430371390000005,0,False,False,False,False,False,False,True
2023-09-29,1,17,82.46051662,0,0,9,2023,39,37.0,37.0,24.142857142857142,16.17022543059282,8.099264840000004,0,False,False,False,False,True,False,False
2023-09-30,1,11,65.27676199,0,0,9,2023,39,40.0,22.0,20.0,15.110702608857531,-17.18375463000001,0,False,False,False,False,False,True,False
2023-10-02,1,17,33.86876833,0,0,10,2023,40,7.0,49.0,21.428571428571427,14.116859221714817,-31.407993659999995,0,True,False,False,False,False,False,False
2023-10-04,1,35,70.8758532,0,0,10,2023,40,49.0,24.0,19.428571428571427,9.930712341974674,37.00708486999999,0,False,False,True,False,False,False,False
2023-10-05,1,35,40.76791919,1,0,10,2023,40,7.0,34.0,23.428571428571427,9.727232269204217,-30.107934009999994,0,False,False,False,True,False,False,False
2023-10-06,1,41,37.92764042,0,0,10,2023,40,30.0,45.0,25.0,11.661903789690605,-2.8402787699999976,0,False,False,False,False,True,False,False
2023-10-07,1,18,76.67823415,0,0,10,2023,40,19.0,47.0,24.857142857142858,11.753418955472373,38.75059372999999,0,False,False,False,False,False,True,False
2023-10-08,1,39,87.90140981,0,0,10,2023,40,17.0,18.0,28.0,12.23383286900171,11.22317566000001,0,False,False,False,False,False,False,True
2023-10-09,1,51,87.11518148,0,0,10,2023,41,11.0,53.0,33.714285714285715,12.31143487053512,-0.7862283300000001,0,True,False,False,False,False,False,False
2023-10-10,1,41,14.91492729,1,0,10,2023,41,17.0,45.0,37.142857142857146,10.007140307942946,-72.20025419000001,0,False,True,False,False,False,False,False
2023-10-13,1,18,11.75032453,0,0,10,2023,41,35.0,46.0,34.714285714285715,12.39239398064103,-3.1646027599999993,0,False,False,False,False,True,False,False
2023-10-14,1,7,83.85326104,0,0,10,2023,41,35.0,46.0,30.714285714285715,16.214338158085937,72.10293651,0,False,False,False,False,False,True,False
2023-10-15,1,22,41.24729508,0,0,10,2023,41,41.0,39.0,28.0,15.790292376436012,-42.605965960000006,0,False,False,False,False,False,False,True
2023-10-18,1,47,78.74708502,0,0,10,2023,42,18.0,34.0,32.142857142857146,16.516946564347887,37.49978994,0,False,False,True,False,False,False,False
2023-10-19,1,47,15.76852399,0,0,10,2023,42,39.0,15.0,33.285714285714285,17.327379929986378,-62.97856103,0,False,False,False,True,False,False,False
2023-10-21,1,13,77.19428842,0,0,10,2023,42,51.0,22.0,27.857142857142858,16.79710859472121,61.42576443000001,0,False,False,False,False,False,True,False
2023-10-22,1,33,61.23681407,0,0,10,2023,42,41.0,23.0,26.714285714285715,16.007438746973083,-15.957474350000005,0,False,False,False,False,False,False,True
2023-10-23,1,39,54.95935017,0,0,10,2023,43,18.0,54.0,29.714285714285715,16.069788276081766,-6.277463900000001,0,True,False,False,False,False,False,False
2023-10-27,1,53,72.70200891,0,0,10,2023,43,7.0,14.0,36.285714285714285,14.568393708233405,17.742658740000003,0,False,False,False,False,True,False,False
2023-10-29,1,35,83.91334783,0,0,10,2023,43,22.0,17.0,38.142857142857146,13.20894357911297,11.211338920000003,0,False,False,False,False,False,False,True
2023-10-30,1,51,58.72263746,0,1,10,2023,44,47.0,9.0,38.714285714285715,13.732131246511877,-25.190710370000005,0,True,False,False,False,False,False,False
2023-10-31,1,16,74.09981847,0,0,10,2023,44,47.0,37.0,34.285714285714285,15.499615970665044,15.377181010000001,0,False,True,False,False,False,False,False
2023-11-01,1,26,46.49245087,1,0,11,2023,44,13.0,45.0,36.142857142857146,13.120322295692915,-27.607367600000003,0,False,False,True,False,False,False,False
2023-11-02,1,27,41.86581061,0,0,11,2023,44,33.0,37.0,35.285714285714285,13.548853404307986,-4.626640260000002,0,False,False,False,True,False,False,False
2023-11-03,1,42,19.24914184,0,0,11,2023,44,39.0,40.0,35.714285714285715,13.732131246511885,-22.616668769999997,0,False,False,False,False,True,False,False
2023-11-05,1,71,11.52215199,1,0,11,2023,44,53.0,7.0,38.285714285714285,18.400310556385396,-7.726989850000001,0,False,False,False,False,False,False,True
2023-11-08,1,27,11.66781102,0,0,11,2023,45,35.0,49.0,37.142857142857146,18.880577069469826,0.1456590300000009,0,False,False,True,False,False,False,False
2023-11-10,1,43,49.84243318,0,0,11,2023,45,51.0,7.0,36.0,18.129166187849513,38.17462216,0,False,False,False,False,True,False,False
2023-11-12,1,43,10.06729375,0,0,11,2023,45,16.0,30.0,39.857142857142854,15.899985025449643,-39.77513943,0,False,False,False,False,False,False,True
2023-11-13,1,46,19.85341295,1,0,11,2023,46,26.0,19.0,42.714285714285715,14.750302660333023,9.7861192,0,True,False,False,False,False,False,False
2023-11-14,1,29,45.04508017,0,0,11,2023,46,27.0,17.0,43.0,14.410644214144819,25.19166722,0,False,True,False,False,False,False,False
2023-11-16,1,19,94.67886407,0,0,11,2023,46,42.0,11.0,39.714285714285715,17.055930402788384,49.633783900000005,0,False,False,False,True,False,False,False
2023-11-17,1,31,33.20006394,0,0,11,2023,46,71.0,17.0,34.0,10.115993936995661,-61.47880013,0,False,False,False,False,True,False,False
2023-11-18,1,44,81.00225667,0,0,11,2023,46,27.0,35.0,36.42857142857143,10.19570404397756,47.802192729999994,0,False,False,False,False,False,True,False
2023-11-21,1,24,59.65411348,0,0,11,2023,47,43.0,35.0,33.714285714285715,10.672617387724605,-21.348143189999995,0,False,True,False,False,False,False,False
2023-11-24,1,46,99.02127872,0,0,11,2023,47,43.0,41.0,34.142857142857146,11.156889820921874,39.36716524,0,False,False,False,False,True,False,False
2023-11-25,1,8,14.52906396,0,0,11,2023,47,46.0,18.0,28.714285714285715,13.437686875776969,-84.49221476,0,False,False,False,False,False,True,False
2023-11-26,1,40,56.07447676,0,0,11,2023,47,29.0,39.0,30.285714285714285,14.103359950903963,41.5454128,0,False,False,False,False,False,False,True
2023-11-29,1,27,67.97917144,0,0,11,2023,48,19.0,51.0,31.428571428571427,13.339879345495627,11.904694679999999,0,False,False,True,False,False,False,False
2023-12-01,1,37,70.37783983,0,0,12,2023,48,31.0,41.0,32.285714285714285,13.49955907569188,2.3986683899999974,0,False,False,False,False,True,False,False
2023-12-02,1,39,49.99968619,0,0,12,2023,48,44.0,18.0,31.571428571428573,12.89518182445343,-20.37815364,0,False,False,False,False,False,True,False
2023-12-03,1,17,12.63694988,0,0,12,2023,48,24.0,7.0,30.571428571428573,13.818552057013095,-37.36273631,0,False,False,False,False,False,False,True
2023-12-04,1,42,68.07138801,0,0,12,2023,49,46.0,22.0,30.0,13.14026889628468,55.434438130000004,0,True,False,False,False,False,False,False
2023-12-05,1,76,92.86937647,1,0,12,2023,49,8.0,47.0,39.714285714285715,18.291293791621953,24.79798846,0,False,True,False,False,False,False,False
2023-12-07,1,62,75.95897076,0,1,12,2023,49,40.0,47.0,42.857142857142854,20.144714537801793,-16.910405710000006,0,False,False,False,True,False,False,False
2023-12-08,1,33,28.74499076,0,0,12,2023,49,27.0,13.0,43.714285714285715,19.474036439272016,-47.21398,0,False,False,False,False,True,False,False
2023-12-09,1,42,35.93480706,0,0,12,2023,49,37.0,33.0,44.42857142857143,19.277423261915647,7.189816299999997,0,False,False,False,False,False,True,False
2023-12-12,1,13,15.9218396,0,0,12,2023,50,39.0,39.0,40.714285714285715,22.69885669451425,-20.01296746,0,False,True,False,False,False,False,False
2023-12-13,1,42,86.92075372,0,0,12,2023,50,17.0,53.0,44.285714285714285,20.171880475175357,70.99891412,0,False,False,True,False,False,False,False
2023-12-14,1,6,64.62758046,0,0,12,2023,50,42.0,35.0,39.142857142857146,24.88927862506645,-22.29317325999999,0,False,False,False,True,False,False,False
2023-12-16,1,41,60.58997944,0,0,12,2023,50,76.0,51.0,34.142857142857146,19.091259530900256,-4.037601020000004,0,False,False,False,False,False,True,False
2023-12-19,1,23,50.48235916,0,0,12,2023,51,62.0,16.0,28.571428571428573,14.819549507965732,-10.107620279999999,0,False,True,False,False,False,False,False
2023-12-20,1,17,60.37456923,0,0,12,2023,51,33.0,26.0,26.285714285714285,15.250292737237158,9.892210069999997,0,False,False,True,False,False,False,False
2023-12-21,1,46,16.55607678,1,0,12,2023,51,42.0,27.0,26.857142857142858,15.994046511421795,-43.818492449999994,0,False,False,False,True,False,False,False
2023-12-24,1,32,10.99120225,0,0,12,2023,51,13.0,42.0,29.571428571428573,14.81954950796573,-5.564874530000001,0,False,False,False,False,False,False,True
2023-12-25,1,24,88.3022433,0,0,12,2023,52,42.0,71.0,27.0,13.832329280830947,77.31104105,0,True,False,False,False,False,False,False
2023-12-28,1,16,14.68651656,0,0,12,2023,52,6.0,27.0,28.428571428571427,11.645559137244007,-73.61572674,0,False,False,False,True,False,False,False
2023-12-31,1,22,16.45618094,0,1,12,2023,52,41.0,43.0,25.714285714285715,10.37166469624951,1.76966438,0,False,False,False,False,False,False,True
2023-01-01,2,24,36.21062262,0,0,1,2023,52,0.0,0.0,24.0,0.0,0.0,0,False,False,False,False,False,False,True
2023-01-02,2,18,64.8996992,1,0,1,2023,1,0.0,0.0,21.0,4.242640687119285,28.68907658,0,True,False,False,False,False,False,False
2023-01-03,2,24,58.57229192,0,1,1,2023,1,0.0,0.0,22.0,3.4641016151377544,-6.327407280000003,0,False,True,False,False,False,False,False
2023-01-04,2,59,93.67278871,1,0,1,2023,1,0.0,0.0,31.25,18.714967272212903,35.10049679000001,0,False,False,True,False,False,False,False
2023-01-05,2,56,48.43970098,1,0,1,2023,1,0.0,0.0,36.2,19.62651268055535,-45.23308773000001,0,False,False,False,True,False,False,False
2023-01-06,2,21,32.66040662,0,0,1,2023,1,0.0,0.0,33.666666666666664,18.618986725025255,-15.779294359999994,0,False,False,False,False,True,False,False
2023-01-07,2,50,67.01767397,0,0,1,2023,1,0.0,0.0,36.0,18.083141320025124,34.35726735,0,False,False,False,False,False,True,False
2023-01-08,2,10,18.3792491,1,1,1,2023,1,24.0,0.0,34.0,20.273134932713294,-48.63842487000001,1,False,False,False,False,False,False,True
2023-01-10,2,48,11.62678273,0,0,1,2023,2,18.0,0.0,38.285714285714285,19.482592963243587,-6.752466369999999,0,False,True,False,False,False,False,False
2023-01-11,2,27,61.48037793,0,0,1,2023,2,24.0,0.0,38.714285714285715,19.14605516996722,49.8535952,0,False,False,True,False,False,False,False
2023-01-12,2,12,39.02956878,1,0,1,2023,2,59.0,0.0,32.0,19.087517736293876,-22.450809150000005,0,False,False,False,True,False,False,False
2023-01-13,2,37,63.17499345,0,0,1,2023,2,56.0,0.0,29.285714285714285,16.24514579512175,24.145424670000004,0,False,False,False,False,True,False,False
2023-01-14,2,31,48.54830274,0,0,1,2023,2,21.0,0.0,30.714285714285715,15.829448144879485,-14.626690710000005,0,False,False,False,False,False,True,False
2023-01-15,2,52,69.14001957,0,0,1,2023,2,50.0,0.0,31.0,16.24807680927192,20.59171683000001,0,False,False,False,False,False,False,True
2023-01-16,2,45,68.47963144,0,1,1,2023,3,10.0,0.0,36.0,13.928388277184123,-0.6603881300000012,0,True,False,False,False,False,False,False
2023-01-19,2,25,12.09447422,1,0,1,2023,3,48.0,0.0,32.714285714285715,13.32559299136172,-56.38515722,0,False,False,False,True,False,False,False
2023-01-20,2,15,88.97248122,0,0,1,2023,3,27.0,0.0,31.0,14.866068747318506,76.87800700000001,0,False,False,False,False,True,False,False
2023-01-21,2,19,70.9092914,0,0,1,2023,3,12.0,0.0,32.0,13.552367566837416,-18.063189820000005,0,False,False,False,False,False,True,False
2023-01-24,2,33,32.3851739,0,0,1,2023,4,37.0,0.0,31.428571428571427,13.389761547007263,-38.5241175,0,False,True,False,False,False,False,False
2023-01-26,2,68,16.99611733,1,1,1,2023,4,31.0,0.0,36.714285714285715,19.224240650060246,-15.389056569999997,1,False,False,False,True,False,False,False
2023-01-27,2,54,21.98666127,0,1,1,2023,4,52.0,0.0,37.0,19.502136635080102,4.9905439399999985,0,False,False,False,False,True,False,False
2023-01-29,2,2,95.86459245,0,0,1,2023,4,45.0,0.0,30.857142857142858,23.01759161618617,73.87793118,0,False,False,False,False,False,False,True
2023-01-31,2,26,22.06137056,0,0,1,2023,5,25.0,0.0,31.0,22.978250586152118,-73.80322189,0,False,True,False,False,False,False,False
2023-02-01,2,12,93.39288626,0,0,2,2023,5,15.0,0.0,30.571428571428573,23.35135358572848,71.3315157,0,False,False,True,False,False,False,False
2023-02-02,2,27,17.98322804,0,0,2,2023,5,19.0,0.0,31.714285714285715,22.881683254765775,-75.40965822,0,False,False,False,True,False,False,False
2023-02-04,2,46,57.93555398,0,0,2,2023,5,33.0,0.0,33.57142857142857,23.522026151794712,39.95232594,0,False,False,False,False,False,True,False
2023-02-05,2,30,81.02541147,0,0,2,2023,5,68.0,0.0,28.142857142857142,17.985443849852313,23.089857489999993,0,False,False,False,False,False,False,True
2023-02-07,2,58,25.60362358,1,0,2,2023,6,54.0,0.0,28.714285714285715,18.97993928436272,-55.42178788999999,0,False,True,False,False,False,False,False
2023-02-08,2,10,60.10866037,0,0,2,2023,6,2.0,0.0,29.857142857142858,17.26681375190157,34.505036790000005,0,False,False,True,False,False,False,False
2023-02-09,2,38,82.88870013,0,0,2,2023,6,26.0,0.0,31.571428571428573,17.415100180180254,22.78003976,0,False,False,False,True,False,False,False
2023-02-10,2,69,74.24042094,1,0,2,2023,6,12.0,24.0,39.714285714285715,19.88897756475754,-8.648279189999997,0,False,False,False,False,True,False,False
2023-02-11,2,36,64.35620849,0,0,2,2023,6,27.0,18.0,41.0,19.20937271229855,-9.884212450000007,0,False,False,False,False,False,True,False
2023-02-12,2,32,67.70328696,0,0,2,2023,6,46.0,24.0,39.0,19.33045955653064,3.3470784699999996,0,False,False,False,False,False,False,True
2023-02-14,2,37,40.01492545,0,0,2,2023,7,30.0,59.0,40.0,18.964879822099235,-27.68836151,0,False,True,False,False,False,False,False
2023-02-15,2,47,46.7860754,0,0,2,2023,7,58.0,56.0,38.42857142857143,17.633841922632204,6.771149950000002,0,False,False,True,False,False,False,False
2023-02-17,2,16,42.6753291,0,0,2,2023,7,10.0,21.0,39.285714285714285,16.100872499280754,-4.110746300000002,0,False,False,False,False,True,False,False
2023-02-19,2,60,11.65516089,1,0,2,2023,7,38.0,50.0,42.42857142857143,17.859237972331883,-31.02016821,0,False,False,False,False,False,False,True
2023-02-23,2,40,49.13446047,0,0,2,2023,8,69.0,10.0,38.285714285714285,13.499559075691892,37.47929958,0,False,False,False,True,False,False,False
2023-02-24,2,34,72.76782405,0,1,2,2023,8,36.0,48.0,38.0,13.576941236277536,23.63336358,0,False,False,False,False,True,False,False
2023-02-26,2,44,16.30267352,0,0,2,2023,8,32.0,27.0,39.714285714285715,13.450084085416044,-56.46515053,0,False,False,False,False,False,False,True
2023-02-27,2,22,96.07741278,0,0,2,2023,9,37.0,12.0,37.57142857142857,15.053871515960525,79.77473926,0,True,False,False,False,False,False,False
2023-03-01,2,39,52.90091455,0,0,3,2023,9,47.0,37.0,36.42857142857143,14.512720200536066,-43.17649823,0,False,False,True,False,False,False,False
2023-03-02,2,28,86.60862226,0,0,3,2023,9,16.0,31.0,38.142857142857146,12.226045578035054,33.70770771,0,False,False,False,True,False,False,False
2023-03-03,2,36,84.32350755,0,0,3,2023,9,60.0,52.0,34.714285714285715,7.543524501502056,-2.285114710000002,0,False,False,False,False,True,False,False
2023-03-04,2,24,20.42594711,0,0,3,2023,9,40.0,45.0,32.42857142857143,8.07995756707386,-63.89756044000001,0,False,False,False,False,False,True,False
2023-03-06,2,39,17.41429411,0,0,3,2023,10,34.0,25.0,33.142857142857146,8.454359258760556,-3.011652999999999,0,True,False,False,False,False,False,False
2023-03-07,2,16,24.33211645,0,0,3,2023,10,44.0,15.0,29.142857142857142,9.06326967174964,6.917822340000001,0,False,True,False,False,False,False,False
2023-03-10,2,30,19.2513164,0,0,3,2023,10,22.0,19.0,30.285714285714285,8.499299691038962,-5.080800050000001,0,False,False,False,False,True,False,False
2023-03-11,2,22,32.23929106,0,0,3,2023,10,39.0,33.0,27.857142857142858,8.008923594519851,12.987974659999999,0,False,False,False,False,False,True,False
2023-03-13,2,64,47.43166295,1,0,3,2023,11,28.0,68.0,33.0,15.842979517754857,15.192371890000004,0,True,False,False,False,False,False,False
2023-03-14,2,21,44.54624367,0,0,3,2023,11,36.0,54.0,30.857142857142858,16.375068156891956,-2.8854192800000007,0,False,True,False,False,False,False,False
2023-03-15,2,19,56.33356185,0,0,3,2023,11,24.0,2.0,30.142857142857142,16.826849293401807,11.78731818,0,False,False,True,False,False,False,False
2023-03-16,2,43,42.10588477,0,0,3,2023,11,39.0,26.0,30.714285714285715,17.24059439921069,-14.22767708,0,False,False,False,True,False,False,False
2023-03-18,2,36,54.74572876,0,0,3,2023,11,16.0,12.0,33.57142857142857,16.00892608158693,12.639843989999996,0,False,False,False,False,False,True,False
2023-03-20,2,61,76.46042883,1,0,3,2023,12,30.0,27.0,38.0,18.88562063228706,21.71470007,0,True,False,False,False,False,False,False
2023-03-22,2,37,32.14626929,0,0,3,2023,12,22.0,46.0,40.142857142857146,17.572977090109806,-44.31415954,0,False,False,True,False,False,False,False
2023-03-24,2,37,93.66452897,0,0,3,2023,12,64.0,30.0,36.285714285714285,14.079705083491461,61.51825968000001,0,False,False,False,False,True,False,False
2023-03-26,2,37,41.80792414,0,0,3,2023,12,21.0,58.0,38.57142857142857,12.380860805522147,-51.85660483000001,0,False,False,False,False,False,False,True
2023-03-30,2,28,46.85300677,0,0,3,2023,13,19.0,10.0,39.857142857142854,10.30256556120161,5.045082630000003,0,False,False,False,True,False,False,False
2023-03-31,2,46,87.82175728,0,0,3,2023,13,43.0,38.0,40.285714285714285,10.515294982615984,40.96875051,0,False,False,False,False,True,False,False
2023-04-01,2,44,25.61720635,0,0,4,2023,13,36.0,69.0,41.42857142857143,10.406042200842483,-62.204550929999996,0,False,False,False,False,False,True,False
2023-04-03,2,22,98.53110327,0,0,4,2023,14,61.0,36.0,35.857142857142854,8.434622525214579,72.91389692,0,True,False,False,False,False,False,False
2023-04-04,2,48,43.09834158,0,0,4,2023,14,37.0,32.0,37.42857142857143,9.623879031817044,-55.43276169,0,False,True,False,False,False,False,False
2023-04-05,2,19,22.04233627,0,0,4,2023,14,37.0,37.0,34.857142857142854,11.89437642233465,-21.056005310000003,0,False,False,True,False,False,False,False
2023-04-06,2,28,94.85480273,1,0,4,2023,14,37.0,47.0,33.57142857142857,12.108635250062145,72.81246646,0,False,False,False,True,False,False,False
2023-04-11,2,33,85.66327252,0,0,4,2023,15,28.0,16.0,34.285714285714285,11.870331162388092,-9.191530209999996,0,False,True,False,False,False,False,False
2023-04-12,2,39,28.36320712,0,0,4,2023,15,46.0,60.0,33.285714285714285,10.98050220032893,-57.30006540000001,0,False,False,True,False,False,False,False
2023-04-14,2,45,10.28964372,0,0,4,2023,15,44.0,40.0,33.42857142857143,11.148350294358092,-18.073563399999998,0,False,False,False,False,True,False,False
2023-04-15,2,39,17.97403867,0,0,4,2023,15,22.0,34.0,35.857142857142854,10.040394604273468,7.684394949999998,0,False,False,False,False,False,True,False
2023-04-16,2,38,93.03607523,0,0,4,2023,15,48.0,44.0,34.42857142857143,8.638231741453081,75.06203656,0,False,False,False,False,False,False,True
2023-04-17,2,29,79.90395013,0,0,4,2023,16,19.0,22.0,35.857142857142854,6.121780008803849,-13.132125099999996,0,True,False,False,False,False,False,False
2023-04-18,2,42,40.44367948,0,1,4,2023,16,28.0,39.0,37.857142857142854,5.3674504012169395,-39.46027065,0,False,True,False,False,False,False,False
2023-04-19,2,42,73.70515875,0,0,4,2023,16,33.0,28.0,39.142857142857146,5.080307452263488,33.261479269999995,0,False,False,True,False,False,False,False
2023-04-20,2,57,98.64906905,0,0,4,2023,16,39.0,36.0,41.714285714285715,8.440266301373168,24.9439103,0,False,False,False,True,False,False,False
2023-04-21,2,14,90.4590739,0,0,4,2023,16,45.0,24.0,37.285714285714285,13.212548148310702,-8.189995149999987,0,False,False,False,False,True,False,False
2023-04-23,2,47,22.77747908,0,0,4,2023,16,39.0,39.0,38.42857142857143,13.72172417321214,-67.68159482000002,0,False,False,False,False,False,False,True
2023-04-25,2,33,44.34507459,0,0,4,2023,17,38.0,16.0,37.714285714285715,13.877010793806733,21.567595510000004,0,False,True,False,False,False,False,False
2023-04-28,2,52,84.63581194,1,0,4,2023,17,29.0,30.0,41.0,14.189197769195184,40.29073734999999,0,False,False,False,False,True,False,False
2023-04-29,2,27,91.66421482,0,0,4,2023,17,42.0,22.0,38.857142857142854,15.115428888264818,7.028402880000002,0,False,False,False,False,False,True,False
2023-04-30,2,18,13.30492263,0,0,4,2023,17,42.0,64.0,35.42857142857143,16.900267678917025,-78.35929218999999,0,False,False,False,False,False,False,True
2023-05-03,2,22,63.88231621,0,0,5,2023,18,57.0,21.0,30.428571428571427,14.455185261779958,50.57739358,0,False,False,True,False,False,False,False
2023-05-04,2,42,68.70624837,1,0,5,2023,18,14.0,19.0,34.42857142857143,12.946777499402986,4.823932159999998,0,False,False,False,True,False,False,False
2023-05-07,2,44,50.86014591,0,0,5,2023,18,47.0,43.0,34.0,12.503332889007359,-17.846102459999997,0,False,False,False,False,False,False,True
2023-05-09,2,11,37.20999244,0,0,5,2023,19,33.0,36.0,30.857142857142858,15.258096991745838,-13.65015347,0,False,True,False,False,False,False,False
2023-05-10,2,15,81.47895963,0,0,5,2023,19,52.0,61.0,25.571428571428573,12.946777499402964,44.268967190000005,0,False,False,True,False,False,False,False
2023-05-11,2,16,86.85657703,0,0,5,2023,19,27.0,37.0,24.0,13.403979508588701,5.377617399999991,0,False,False,False,True,False,False,False
2023-05-12,2,16,99.51837774,0,0,5,2023,19,18.0,37.0,23.714285714285715,13.573433435873708,12.661800710000009,0,False,False,False,False,True,False,False
2023-05-13,2,12,46.63958402,0,0,5,2023,19,22.0,37.0,22.285714285714285,14.291189426989423,-52.878793720000004,0,False,False,False,False,False,True,False
2023-05-15,2,23,54.70258805,0,0,5,2023,20,42.0,28.0,19.571428571428573,11.443442705426538,8.063004030000002,0,True,False,False,False,False,False,False
2023-05-20,2,14,79.08108657,0,0,5,2023,20,44.0,46.0,15.285714285714286,3.903600291793959,24.378498519999994,0,False,False,False,False,False,True,False
2023-05-21,2,35,76.25803826,0,1,5,2023,20,11.0,44.0,18.714285714285715,7.952238379103966,-2.82304830999999,0,False,False,False,False,False,False,True
2023-05-22,2,9,41.32860339,0,0,5,2023,21,15.0,22.0,17.857142857142858,8.706866474772804,-34.92943487000001,0,True,False,False,False,False,False,False
2023-05-23,2,20,28.63854264,0,0,5,2023,21,16.0,48.0,18.428571428571427,8.695921320886386,-12.690060749999997,0,False,True,False,False,False,False,False
2023-05-24,2,39,16.80445366,0,0,5,2023,21,16.0,19.0,21.714285714285715,11.513966674062745,-11.83408898,0,False,False,True,False,False,False,False
2023-05-26,2,32,59.21736769,0,0,5,2023,21,12.0,28.0,24.571428571428573,11.178210096092311,42.41291403,0,False,False,False,False,True,False,False
2023-05-27,2,72,66.01089382,1,0,5,2023,21,23.0,33.0,31.571428571428573,21.030589965231922,6.793526130000004,0,False,False,False,False,False,True,False
2023-05-28,2,32,60.85767812,0,0,5,2023,21,14.0,39.0,34.142857142857146,19.57403528000439,-5.153215700000004,0,False,False,False,False,False,False,True
2023-05-30,2,32,92.6415178,0,0,5,2023,22,35.0,45.0,33.714285714285715,19.58497966737336,31.78383968,0,False,True,False,False,False,False,False
2023-05-31,2,22,18.5547741,1,0,5,2023,22,9.0,39.0,35.57142857142857,17.338369231823595,-74.0867437,0,False,False,True,False,False,False,False
2023-06-02,2,18,78.31620453,0,0,6,2023,22,20.0,38.0,35.285714285714285,17.651386024089668,59.76143042999999,0,False,False,False,False,True,False,False
2023-06-03,2,29,21.6947235,0,0,6,2023,22,39.0,29.0,33.857142857142854,17.7052588367465,-56.62148103,0,False,False,False,False,False,True,False
